taxon,lfc_CropCotton ,lfc_CropSoybean,p_CropCotton ,p_CropSoybean,q_CropCotton ,q_CropSoybean,diff_CropCotton ,diff_CropSoybean,Kingdom,Phylum,Class,Order,Family,Genus,Label
BOTU_8096,0.038852985,-0.099390485,0.863257357,0.652700016,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_8096_Isosphaeraceae
BOTU_533,-0.012332802,-0.007275495,0.94613636,0.967529095,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_533_Isosphaeraceae
BOTU_2185,0.128019281,0.167697698,0.364893924,0.225421145,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,BOTU_2185_Aquisphaera
BOTU_604,0.024839287,0.100990898,0.893804364,0.579336969,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_604_Isosphaeraceae
BOTU_1599,0.186597192,-0.110208482,0.545461993,0.715312756,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_1599_Isosphaeraceae
BOTU_2763,0.238600674,0.017697432,0.236981902,0.928613489,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_2763_Isosphaeraceae
BOTU_1248,0.022278298,0.182558747,0.923878009,0.423857992,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,BOTU_1248_Aquisphaera
BOTU_1255,-0.227214233,0.228564947,0.398349893,0.385505694,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,BOTU_1255_Aquisphaera
BOTU_2706,0.207607348,0.152560376,0.376994404,0.507264401,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,BOTU_2706_Aquisphaera
BOTU_1891,0.254046041,0.259248722,0.114650721,0.100108327,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_1891_Isosphaeraceae
BOTU_2753,0.001992521,0.225459963,0.987969458,0.081406502,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_2753_Isosphaeraceae
BOTU_280,-0.082014959,-0.157302185,0.699603983,0.449711393,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,BOTU_280_Tundrisphaera
BOTU_3541,-0.081306636,-0.1046416,0.706731149,0.620884313,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_3541_Isosphaeraceae
BOTU_1311,0.135015739,-0.009903424,0.647554926,0.972676481,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_1311_Isosphaeraceae
BOTU_2302,-0.018293256,-0.004372937,0.949758608,0.987724923,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,BOTU_2302_Tundrisphaera
BOTU_3475,0.001992521,0.115186548,0.986078613,0.302918308,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,BOTU_3475_Tundrisphaera
BOTU_3001,-0.097881323,-0.284790488,0.675540646,0.213541832,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,BOTU_3001_Tundrisphaera
BOTU_2333,0.128019281,0.283222228,0.44175861,0.082183831,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_2333_Isosphaeraceae
BOTU_3176,0.101866365,-0.068602477,0.458832301,0.610387854,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_3176_Isosphaeraceae
BOTU_1213,-0.124034239,0.233450369,0.646391969,0.377780621,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_1213_Isosphaeraceae
BOTU_1846,0.530820808,0.268920247,0.055257238,0.321242165,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_1846_Isosphaeraceae
BOTU_5262,-0.187047619,-0.221090131,0.362538128,0.271643738,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_5262_Isosphaeraceae
BOTU_1855,-0.197755168,-0.281924102,0.311146037,0.140270729,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_1855_Isosphaeraceae
BOTU_918,0.054298352,-0.063524976,0.827906243,0.795037578,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_918_Isosphaeraceae
BOTU_2473,-0.423655772,-0.108637307,0.019938691,0.542128774,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_2473_Isosphaeraceae
BOTU_2516,0.028145437,-0.047700677,0.849126474,0.741937906,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_2516_Isosphaeraceae
BOTU_5099,-0.061020859,-0.005589097,0.592765526,0.960097837,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_5099_Isosphaeraceae
BOTU_3469,0.154172197,-0.019163033,0.378434965,0.910967595,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_3469_Isosphaeraceae
BOTU_2876,-0.307207241,-0.257026594,0.0726265,0.125020556,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_2876_Isosphaeraceae
BOTU_1829,-0.336666306,-0.373883183,0.212343445,0.157159277,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,unidentified,unidentified,unidentified,BOTU_1829_Planctomycetes
BOTU_4435,0.176591825,-0.153708469,0.568514887,0.612163491,1,1,FALSE,FALSE,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,unidentified,unidentified,BOTU_4435_Vicinamibacterales
BOTU_4571,0.001992521,0.115186548,0.986078613,0.302918308,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_4571_Gemmataceae
BOTU_1394,0.501361743,-0.110714057,0.004663735,0.523369579,1,1,FALSE,FALSE,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_1394_WD2101_soil_group
BOTU_331,0.201378986,-0.258054952,0.619790263,0.516063439,1,1,FALSE,FALSE,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,Microcoleus_Es-Yyy1400,BOTU_331_Microcoleus_Es-Yyy1400
BOTU_1119,0.087852667,-0.135229985,0.721934975,0.575804977,1,1,FALSE,FALSE,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,unidentified,unidentified,BOTU_1119_Cyanobacteriales
BOTU_287,0.359484208,-0.14166958,0.029918803,0.382162981,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Craurococcus-Caldovatus,BOTU_287_Craurococcus-Caldovatus
BOTU_114,0.144450738,0.010796727,0.368682115,0.945287839,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_114_Elsterales
BOTU_412,-0.05231258,-0.0175871,0.824816402,0.939410125,1,1,FALSE,FALSE,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,BOTU_412_RB41
BOTU_8441,-0.166761842,-0.030454899,0.501551635,0.90023693,1,1,FALSE,FALSE,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,BOTU_8441_RB41
BOTU_8319,-0.070599088,-0.412283117,0.804517654,0.139849885,1,1,FALSE,FALSE,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,BOTU_8319_RB41
BOTU_355,-0.136639183,-0.113306374,0.451649249,0.523809011,1,1,FALSE,FALSE,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,BOTU_355_RB41
BOTU_64,-0.04624558,-0.191064167,0.766548137,0.210273835,1,1,FALSE,FALSE,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,BOTU_64_RB41
BOTU_6986,0.087447726,-0.044108338,0.748014749,0.868539641,1,1,FALSE,FALSE,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,BOTU_6986_RB41
BOTU_593,0.052423872,-0.556545161,0.834680841,0.023629972,1,1,FALSE,FALSE,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,BOTU_593_RB41
BOTU_8301,-0.334489477,-0.423909525,0.160783309,0.069459079,1,1,FALSE,FALSE,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,BOTU_8301_RB41
BOTU_492,0.010162016,-0.215459947,0.968278147,0.389105331,1,1,FALSE,FALSE,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,BOTU_492_RB41
BOTU_7822,-0.203600109,-0.613054563,0.467882574,0.025570947,1,1,FALSE,FALSE,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,BOTU_7822_RB41
BOTU_699,-0.150592096,-0.483100812,0.559652696,0.055939489,1,1,FALSE,FALSE,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,BOTU_699_RB41
BOTU_633,-0.079668591,0.225038713,0.775059292,0.409661162,1,1,FALSE,FALSE,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_633_Bacteria
BOTU_5276,-0.081306636,-0.169370711,0.771489527,0.536603729,1,1,FALSE,FALSE,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5276_Bacteria
BOTU_1011,-0.282890935,-0.36995374,0.326561392,0.19002836,1,1,FALSE,FALSE,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147,BOTU_1011_YC-ZSS-LKJ147
BOTU_2004,0.154172197,-0.147574521,0.417270543,0.427744112,1,1,FALSE,FALSE,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147,BOTU_2004_YC-ZSS-LKJ147
BOTU_576,-0.624688143,-0.563394265,0.067232885,0.091806772,1,1,FALSE,FALSE,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147,BOTU_576_YC-ZSS-LKJ147
BOTU_2748,-0.048881642,-0.187741135,0.813148939,0.353801184,1,1,FALSE,FALSE,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147,BOTU_2748_YC-ZSS-LKJ147
BOTU_1820,0.437219043,0.038599232,0.040385739,0.853358639,1,1,FALSE,FALSE,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147,BOTU_1820_YC-ZSS-LKJ147
BOTU_1453,-0.087173775,-0.115965172,0.652214922,0.540298411,1,1,FALSE,FALSE,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147,BOTU_1453_YC-ZSS-LKJ147
BOTU_277,-0.070150448,-0.394268988,0.694919761,0.024363685,1,1,FALSE,FALSE,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,BOTU_277_Gemmatimonas
BOTU_3276,-0.087173775,-0.005691757,0.671224503,0.977416983,1,1,FALSE,FALSE,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter,BOTU_3276_Roseisolibacter
BOTU_6005,0.177018963,0.050406036,0.515585016,0.850013366,1,1,FALSE,FALSE,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,unidentified,BOTU_6005_Gemmatimonadaceae
BOTU_1326,0.091158817,0.030963389,0.617581428,0.862483397,1,1,FALSE,FALSE,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter,BOTU_1326_Roseisolibacter
BOTU_1538,-0.233486312,-0.128615106,0.221561062,0.491611024,1,1,FALSE,FALSE,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,unidentified,BOTU_1538_Gemmatimonadaceae
BOTU_896,0.045444503,-0.293672636,0.86026513,0.24525214,1,1,FALSE,FALSE,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,BOTU_896_Gemmatimonas
BOTU_1027,-0.197755168,-0.043239198,0.421318904,0.857474426,1,1,FALSE,FALSE,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,BOTU_1027_TK10
BOTU_1701,0.028145437,0.106863727,0.857070244,0.484906107,1,1,FALSE,FALSE,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,BOTU_1701_TK10
BOTU_936,0.032580906,-0.321462642,0.911544199,0.262891077,1,1,FALSE,FALSE,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,BOTU_936_TK10
BOTU_1249,-0.061020859,-0.173727437,0.737118147,0.329016779,1,1,FALSE,FALSE,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,BOTU_1249_TK10
BOTU_6344,0.045000275,-0.123823097,0.842992883,0.577753099,1,1,FALSE,FALSE,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,BOTU_6344_TK10
BOTU_1245,0.144593968,0.145729988,0.556943903,0.545390882,1,1,FALSE,FALSE,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,BOTU_1245_TK10
BOTU_2115,0.065005901,-0.010840212,0.62984576,0.934581444,1,1,FALSE,FALSE,Bacteria,Chloroflexi,unidentified,unidentified,unidentified,unidentified,BOTU_2115_Chloroflexi
BOTU_737,0.292574609,0.289562408,0.297167372,0.291926075,1,1,FALSE,FALSE,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,BOTU_737_JG30-KF-CM66
BOTU_1125,-0.159765384,-0.088856549,0.542169343,0.729141456,1,1,FALSE,FALSE,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,BOTU_1125_JG30-KF-CM66
BOTU_1101,0.01270007,-0.142118088,0.9468472,0.446074557,1,1,FALSE,FALSE,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_1101_Bacteria
BOTU_2200,0.038852985,-0.007998261,0.86807285,0.972138042,1,1,FALSE,FALSE,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,BOTU_2200_Armatimonadales
BOTU_2755,0.065005901,0.064727712,0.802426173,0.799128595,1,1,FALSE,FALSE,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,BOTU_2755_Armatimonadales
BOTU_2078,0.038852985,0.143724192,0.794775693,0.325729819,1,1,FALSE,FALSE,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadales,Chthonomonadales,BOTU_2078_Chthonomonadales
BOTU_3092,0.101866365,0.196235342,0.589154342,0.287952633,1,1,FALSE,FALSE,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadales,Chthonomonadales,BOTU_3092_Chthonomonadales
BOTU_1611,0.001992521,0.172948813,0.987134006,0.152847955,1,1,FALSE,FALSE,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadales,Chthonomonadales,BOTU_1611_Chthonomonadales
BOTU_2447,-0.061020859,0.109935433,0.574212267,0.301224522,1,1,FALSE,FALSE,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,BOTU_2447_Saccharimonadales
BOTU_1317,-0.171602252,-0.310461746,0.365063898,0.094182351,1,1,FALSE,FALSE,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,unidentified,BOTU_1317_Saprospiraceae
BOTU_1533,-0.124034239,-0.073853592,0.327712805,0.551716231,1,1,FALSE,FALSE,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,BOTU_1533_Sumerlaea
BOTU_5831,0.028145437,0.010061588,0.856033428,0.947185063,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,unidentified,unidentified,BOTU_5831_Microtrichales
BOTU_4387,-0.229775222,-0.037782764,0.368290819,0.87989163,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,unidentified,unidentified,BOTU_4387_Microtrichales
BOTU_1006,0.258481511,-0.186550984,0.303909277,0.448521245,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_1006_Acidimicrobiia
BOTU_923,0.055427672,0.12417094,0.783339528,0.529234426,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,unidentified,unidentified,BOTU_923_Microtrichales
BOTU_2050,-0.087173775,-0.236740817,0.647866499,0.205198435,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,BOTU_2050_Iamia
BOTU_540,0.006626554,-0.261909616,0.979508546,0.299768269,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,unidentified,unidentified,BOTU_540_Microtrichales
BOTU_1405,-0.102721734,0.155814605,0.677907273,0.519914795,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,unidentified,unidentified,BOTU_1405_Microtrichales
BOTU_741,0.046594604,0.051082823,0.883682941,0.869862108,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,unidentified,unidentified,BOTU_741_Microtrichales
BOTU_381,-0.361396829,-0.201403909,0.162306234,0.426369216,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,unidentified,unidentified,BOTU_381_Microtrichales
BOTU_1902,-0.097881323,-0.173727437,0.526739077,0.251185436,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_1902_IMCC26256
BOTU_2111,0.217185577,-0.042449562,0.167975634,0.783136623,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_2111_Acidimicrobiia
BOTU_1455,0.128019281,-0.069597433,0.577563986,0.757119536,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_1455_Acidimicrobiia
BOTU_996,0.111444594,-0.041857974,0.694697571,0.880310385,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_996_IMCC26256
BOTU_2319,0.463371959,0.135401371,0.021344838,0.492079861,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_2319_IMCC26256
BOTU_450,0.372162676,-0.262415993,0.136145593,0.283121152,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_450_IMCC26256
BOTU_2457,0.26475359,0.374773252,0.171459806,0.048017229,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_2457_Acidimicrobiia
BOTU_2048,0.065005901,0.125586118,0.732177114,0.499483885,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_2048_Acidimicrobiia
BOTU_526,-0.05031331,-0.140554147,0.851109808,0.592237155,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_526_Acidimicrobiia
BOTU_1408,-0.024160395,-0.058889884,0.916686215,0.79452543,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_1408_Acidimicrobiia
BOTU_761,0.080148919,-0.285921088,0.794278409,0.342027437,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_761_IMCC26256
BOTU_8164,0.132859691,-0.022029419,0.599754893,0.929182909,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_8164_Acidimicrobiia
BOTU_656,-0.024884774,-0.06937694,0.930910376,0.804991484,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_656_Acidimicrobiia
BOTU_1337,-0.223908084,-0.21399202,0.339645253,0.351274748,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unidentified,BOTU_1337_Ilumatobacteraceae
BOTU_3220,-0.187047619,-0.021342442,0.197020249,0.88049403,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unidentified,BOTU_3220_Ilumatobacteraceae
BOTU_776,-0.06473195,-0.191764944,0.823807342,0.500483979,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_776_Acidimicrobiia
BOTU_317,-0.176190639,-0.493491999,0.540229504,0.079735687,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_317_Acidimicrobiia
BOTU_2179,-0.187047619,-0.045315948,0.218152029,0.760583441,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29_marine_group,BOTU_2179_CL500-29_marine_group
BOTU_1795,-0.223908084,-0.026901535,0.373693135,0.913069274,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unidentified,BOTU_1795_Ilumatobacteraceae
BOTU_1510,-0.300935162,-0.25174947,0.234199126,0.309393542,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unidentified,BOTU_1510_Ilumatobacteraceae
BOTU_2228,0.128019281,0.052173168,0.312410764,0.674144647,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unidentified,BOTU_2228_Ilumatobacteraceae
BOTU_385,0.111842305,-0.030979245,0.682508591,0.907867611,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unidentified,BOTU_385_Ilumatobacteraceae
BOTU_1203,-0.344067705,-0.149824885,0.090207575,0.451105888,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_1203_Acidimicrobiia
BOTU_1349,-0.061020859,-0.263201711,0.788111377,0.2363815,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,unidentified,unidentified,BOTU_1349_Microtrichales
BOTU_1631,0.164879745,0.041370229,0.539502964,0.875048523,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,unidentified,unidentified,BOTU_1631_Microtrichales
BOTU_701,0.161168655,-0.180407573,0.556890944,0.501785159,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,unidentified,BOTU_701_Microtrichaceae
BOTU_1788,-0.097881323,-0.047700677,0.467877621,0.717861371,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,unidentified,BOTU_1788_Microtrichaceae
BOTU_1606,-0.097881323,-0.215839016,0.681540228,0.355345024,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,unidentified,BOTU_1606_Acidimicrobiaceae
BOTU_813,0.238600674,0.00125711,0.325294907,0.995776463,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,unidentified,BOTU_813_Acidimicrobiaceae
BOTU_1253,0.348052747,0.418377264,0.111995845,0.051021991,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,unidentified,unidentified,BOTU_1253_Microtrichales
BOTU_1066,0.254046041,0.145800942,0.268556335,0.516615628,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_1066_IMCC26256
BOTU_455,-0.234897199,-0.31441765,0.393061009,0.242923323,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_455_IMCC26256
BOTU_446,0.163853018,0.018148685,0.410684244,0.92584625,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_446_IMCC26256
BOTU_1132,-0.11332669,-0.069392114,0.623747197,0.758993856,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_1132_IMCC26256
BOTU_247,0.039311164,0.02906621,0.840705575,0.879353194,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_247_IMCC26256
BOTU_7817,0.155301517,0.28177732,0.540151256,0.256260295,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_7817_IMCC26256
BOTU_527,-0.236047301,0.044306756,0.348406019,0.857328147,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_527_IMCC26256
BOTU_919,-0.376087759,-0.163397247,0.203074152,0.572169021,1,1,FALSE,FALSE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_919_IMCC26256
